Actor/Criterion,Total_cognitive_score,Avg_outcome_difference,Percentage_treated,Mean_outcome_treated,Mean_outcome_control,Cost_effectiveness,Accuracy,Mean_Regret,Demographic_Parity,Percent_A,Percent_C,Demographic_Parity Normalized,Demographic_Parity Rank,Total_cognitive_score Normalized,Total_cognitive_score Rank,Avg_outcome_difference Normalized,Avg_outcome_difference Rank,Percentage_treated Normalized,Percentage_treated Rank,Mean_outcome_treated Normalized,Mean_outcome_treated Rank,Mean_outcome_control Normalized,Mean_outcome_control Rank,Accuracy Normalized,Accuracy Rank,Mean_Regret Normalized,Mean_Regret Rank,Cost_effectiveness Normalized,Cost_effectiveness Rank,Weighted Normalized-Sum,Final Rank,config_id,best_criterion,weight_Demographic_Parity,weight_Total_cognitive_score,weight_Avg_outcome_difference,weight_Percentage_treated,weight_Mean_outcome_treated,weight_Mean_outcome_control,weight_Accuracy,weight_Mean_Regret,weight_Cost_effectiveness
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.19139868356008727,9,129,Policy_Maker,0.07580842299200344,0.34861486359049443,0.05110352725914306,0.13257703253892322,0.07673777371086944,0.07321262614324153,0.1472567334515089,0.08637635910718942,0.008312661206626451
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.19139868356008727,10,129,Policy_Maker,0.07580842299200344,0.34861486359049443,0.05110352725914306,0.13257703253892322,0.07673777371086944,0.07321262614324153,0.1472567334515089,0.08637635910718942,0.008312661206626451
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.9214178897422224,1,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.902819042316185,2,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.70441985772381,3,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6227248600396549,4,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6227248600396549,5,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.5928283317887155,6,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.5928283317887155,7,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.4696374890340047,8,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.17001018075981889,9,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.17001018075981889,10,130,Outcome_Maxim,0.01900062335617788,0.13394174611411744,0.24940847234395486,0.07694638791062595,0.08518275980103501,0.009447007119720898,0.11444494954367086,0.218586993896797,0.09304105991390012
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.8592912407548894,1,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.8468684684372484,2,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.7276772774520963,3,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6529283853207075,4,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6529283853207075,5,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6482281337066056,6,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.6482281337066056,7,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5337340385453399,8,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.4724473251267297,9,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.4724473251267297,10,131,Outcome_Maxim,0.21706825461651574,0.012979757026900135,0.013311929799626152,0.08372149959564879,0.18858695298867617,0.02722149223213824,0.2985980831579944,0.05453944003986218,0.10397259054263816
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.8704089590935946,1,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.8428369383005794,2,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.6398097813966057,3,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.5575066218943625,4,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.5575066218943625,5,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.5421682920782407,6,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.5421682920782407,7,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.4331702597126651,8,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.25143048713468685,9,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.25143048713468685,10,132,Policy_Maker,0.04704433038261453,0.08030641754107573,0.26514870574545324,0.1530426787835075,0.013343651309760726,0.06315797716998695,0.09395219762400842,0.055011390686859826,0.22899265075673306
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.8942962035975739,1,133,Policy_Maker,0.0690572041334607,0.07077094634461034,0.00658736555233651,0.20292268213025913,0.10708446938833244,0.06445150174180184,0.16382473211395737,0.22092125927192685,0.09437983932331472
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.8573981377525428,2,133,Policy_Maker,0.0690572041334607,0.07077094634461034,0.00658736555233651,0.20292268213025913,0.10708446938833244,0.06445150174180184,0.16382473211395737,0.22092125927192685,0.09437983932331472
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.7899842359632879,3,133,Policy_Maker,0.0690572041334607,0.07077094634461034,0.00658736555233651,0.20292268213025913,0.10708446938833244,0.06445150174180184,0.16382473211395737,0.22092125927192685,0.09437983932331472
